ArticleID,Topic,Reviews
70538846,Quality,"**Also good as a TV** Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. **The depth of the frame** can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim to place a big TV with wide/deep stand). The heights between the **3 boards are good enough to put** Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of course, **not so good to hide those** wires because there is no such a whole board at the back). **The structure is solid enough**. 
Assembling is OK. Although the structure is simple and clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw. Designers should simplify that more if possible.
On Pricing perspective, a little expensive for $179.| Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. **These were the exact perfect height**. We bought two to spam the 8ft windows. **Construction is very solid and sturdy, which** is expected considering the price. I really like the look of how the meta grabs the shelf. Easy to assemble and took less than 30 **mins for each unit**. Would buy again| Well made, well designed. **Excellent quality shelf**. Really nice look with bamboo shelves and easy to assemble. **This looks great in our living** room.| Love it!. I am really happy with this purchase. **It was a good price and perfect** for my needs."
70538846,Ease of Assembly,"Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. The depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim to place a big TV with wide/deep stand). The heights between the 3 boards are good enough to put Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of course, not so good to hide those wires because there is no such a whole board at the back). The structure is solid enough. 
**Assembling is OK**. Although the structure is simple and clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw. Designers should simplify that more if possible.
On Pricing perspective, a little expensive for $179.| Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. Construction is very solid and sturdy, which is expected considering the price. I really like the look of how the meta grabs the shelf. **Easy to assemble and took less** than 30 mins for each unit. Would buy again| Well made, well designed. Excellent quality shelf. Really nice look with bamboo shelves **and easy to assemble**. This looks great in our living room.| Beautiful and the perfect size. It fits our needs very well, **assembling was fairly straightforward,** and it looks great in our space"
70538846,Price,"Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. The depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim to place a big TV with wide/deep stand). The heights between the 3 boards are good enough to put Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of course, not so good to hide those wires because there is no such a whole board at the back). The structure is solid enough. 
Assembling is OK. Although the structure is simple and clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw. Designers should simplify that more if possible.
**On Pricing perspective, a little** expensive for $179.| Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. Construction is very solid and sturdy, which is **expected considering the price**. I really like the look of how the meta grabs the shelf. Easy to assemble and took less than 30 mins for each unit. Would buy again| Love it!. I am really happy with this purchase. It **was a good price and perfect for** my needs."
70538846,Size,"Also good as a TV Stand if you don't want to put your TV at **a too low position**. I bought this as my TV Stand, because I don't want to put the TV at **a too low position**. It works well. The depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim **to place a big TV with wide/deep** stand). **The heights between the 3** boards are good enough to put Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of course, not so good to hide those wires because there is no such a whole board at the back). **The structure is solid enough**. 
Assembling is OK. **Although the structure is simple and** clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw. Designers should simplify that more if possible.
On Pricing perspective, a little expensive for $179.| **Perfect low height bookshelf**. We had been on the lookout for some **bookshelves that would fit below our windows**. These were **the exact perfect height**. We bought two to spam the 8ft windows. Construction is very solid and sturdy, which is expected considering the price. I really like the look of how the meta grabs the shelf. Easy to assemble and took less than 30 **mins for each unit**. Would buy again| Well made, well designed. **Excellent quality shelf**. Really nice look with bamboo shelves and easy to assemble. This looks great in our living room.| Beautiful **and the perfect size**. **It fits our needs very** well, assembling was fairly straightforward, and it looks great in our space"
70538846,Design,"Also good as a TV Stand if you don't want to put your TV at **a too low position**. I bought this as my TV Stand, because I don't want to put the TV at **a too low position**. It works well. The depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim to place a big TV with wide/deep stand). The heights between the 3 boards are good enough to put Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of course, not so good to hide those wires because there is no such a whole board at the back). **The structure is solid enough**. 
Assembling is OK. **Although the structure is simple and** clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw. **Designers should simplify that** more if possible.
On Pricing perspective, a little expensive for $179.| Perfect low height bookshelf. We had been on the lookout for some **bookshelves that would fit below our windows**. These were the exact perfect height. We bought two to spam the 8ft windows. **Construction is very solid** and sturdy, which is expected considering the price. I really like the look of how the meta grabs the shelf. Easy to assemble and took less than 30 **mins for each unit**. Would buy again| Well made, **well designed**. **Excellent quality shelf**. Really nice look with bamboo shelves and easy to assemble. **This looks great in our** living room.| Love it!. I am really happy with this purchase. It was a good price and **perfect for my needs.**"
70538846,Functionality,"Also good as a TV Stand if you don't want to put your TV at **a too low position**. I bought this as my TV Stand, because I don't want to put the TV at **a too low position**. **It works well**. **The depth of the frame** can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim to place a big TV with wide/deep stand). The heights between the 3 boards are good enough to put Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of course, not so good to hide those wires because there is no such a whole board at the back). **The structure is solid enough**. 
Assembling is OK. **Although the structure is simple and** clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw. Designers should simplify that more if possible.
On Pricing perspective, a little expensive for $179.| Perfect low height bookshelf. We had been on the lookout for some bookshelves that would **fit below our windows**. These were the exact perfect height. We bought two to **spam the 8ft windows**. **Construction is very solid and sturdy, which** is expected considering the price. I really like the look **of how the meta grabs the shelf**. Easy to assemble and took less than 30 **mins for each unit**. Would buy again| Well made, well designed. **Excellent quality shelf**. Really nice look with bamboo shelves and easy to assemble. This looks great in our living room.| Love it!. I am really happy with this purchase. It was a good price and **perfect for my needs.**"
70538846,Solidity,
70538846,Appearance,"Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. The depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim to place a big TV with wide/deep stand). The heights between the 3 boards are good enough to put Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of course, not so good to hide those wires because there is no such a whole board at the back). The structure is solid enough. 
Assembling is OK. Although the structure is simple and clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw. Designers should simplify that more if possible.
**On Pricing perspective,** a little expensive for $179.| Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. Construction is very solid and sturdy, which is expected considering the price. I **really like the look of how the** meta grabs the shelf. Easy to assemble and took less than 30 mins for each unit. Would buy again| Well made, well designed. Excellent quality shelf. **Really nice look with bamboo shelves** and easy to assemble. **This looks great in our** living room.| Beautiful and the perfect size. It fits our needs very well, assembling was fairly straightforward, **and it looks great in our** space"
19442654,Ease of Assembly,**easy to assemble.**. looks great
19442654,Appearance,easy to assemble.. **looks great**
29481701,Quality,"Office Space (sans Bill Lumbergh). Versatile. **Functional**. 8 years and counting. KALLAX is a killer line.| Nice Craft Table Option. **Well-built and thought out**. We set ours up vertically. The hardware kit comes with two shelf braces, so the table doesn't rely too heavily on the wood shelf it's mounted on. The bookshelf also comes with wall **anchors which I highly recommend if you** have children using this. It was easy to install. Took a little bit **of effort to level the legs**. TIP: to start, lay the table face down with legs up and adjust the height of the legs to the shelf that you want to mount to. From there, when you flip it, you **can adjust and level**. All holes are pre-drilled for you except where the table bracket mounts to the shelf and where the braces will mount under each shelf, but the little screws are pretty well-self tapping. I piloted the first few and then found out I can just put pressure and turn them in manually. This is WAY WAY sturdier and well built than then the lame Walmart Better **Homes and Garden version that I previously** purchased and promptly returned."
29481701,Versatility,"Office Space (sans Bill Lumbergh). **Versatile**. **Functional**. 8 years and counting. KALLAX is a killer line.| Nice Craft Table Option. Well-built and thought out. We set ours up vertically. The hardware kit comes with two shelf braces, so the table doesn't rely too heavily on the wood shelf it's mounted on. The bookshelf also comes with wall anchors which I highly recommend if you have children using this. It was easy to install. Took a little bit of effort to level the legs. TIP: to start, lay the table face down with legs up and adjust the height of the legs to the shelf that you want to mount to. From there, when you flip it, you can adjust and level. All holes are pre-drilled for you except where the table bracket mounts to the shelf and where the braces will mount under each shelf, but the little screws are pretty well-self tapping. I piloted the first few and then found out I can just put pressure and turn them in manually. This **is WAY WAY sturdier and well built** than then the lame Walmart Better Homes and Garden version that I previously purchased and promptly returned."
29481701,Functionality,"**Office Space (sans Bill Lumbergh)**. **Versatile**. **Functional**. 8 years and counting. KALLAX is a killer line.| Nice Craft Table Option. **Well-built and thought out**. We set ours up vertically. **The hardware kit comes with** two shelf braces, so the table doesn't rely too heavily on the wood shelf it's mounted on. The bookshelf also comes with wall anchors which I highly recommend if **you have children using this**. It was easy to install. Took a little bit of effort to level the legs. TIP: to start, lay the table face down with legs up and adjust the height of the legs to the shelf that you want to mount to. From there, when you flip it, you can adjust and level. All holes are pre-drilled for you except where the table bracket mounts to the shelf and where the braces will mount under each shelf, but the little screws are pretty well-self tapping. I piloted the first few and then found out I can just put pressure and turn them in manually. This **is WAY WAY sturdier and well built** than then the lame Walmart Better Homes and Garden version that I previously purchased and promptly returned."
29481701,Ease of Installation,"Nice Craft Table Option. Well-built and thought out. We set ours up vertically. The hardware kit comes with two shelf braces, so the table doesn't rely too heavily on the wood shelf it's mounted on. The bookshelf also comes with wall anchors which I highly recommend if you have children using this. It **was easy to install**. Took a little bit of effort to level the legs. TIP: to start, lay the table face down with legs up and adjust the height of the legs to the shelf that you want to mount to. From there, when you flip it, you can adjust and level. All holes are pre-drilled for you except where the table bracket mounts to the shelf and where the braces will mount under each shelf, but the little screws are pretty well-self tapping. I piloted the first few and then found out I can just put pressure and turn them in manually. This is WAY WAY sturdier and well built than then the lame Walmart Better Homes and Garden version that I previously purchased and promptly returned."
29481701,Durability,"Office Space (sans Bill Lumbergh). **Versatile**. **Functional**. 8 years and counting. **KALLAX is a killer line.**| Nice Craft Table Option. **Well-built and thought out**. We set ours up vertically. The hardware kit comes with two shelf braces, so the table doesn't rely too heavily on the wood shelf it's mounted on. The bookshelf also comes with wall **anchors which I highly recommend if you** have children using this. It was easy to install. Took a little bit of effort to level the legs. TIP: to start, lay the table face down with legs up and adjust the height of the legs to the shelf that you want to mount to. From there, when you flip it, you can adjust and level. All holes are pre-drilled for you except where the table bracket mounts to the shelf and where the braces will mount under each shelf, but the little screws are pretty well-self tapping. I piloted the first few and then found out I can just put pressure and turn them in manually. This **is WAY WAY sturdier and well built** than then the lame Walmart Better Homes and Garden version that I previously purchased and promptly returned."
40501892,Quality,"Love it!. I love this stand for my Kallax shelf. It lifts it off of the floor and makes it look so much better. **It’s very sturdy and easy to** assemble. I going to buy more for my other rooms.| **Wrong size!**. I realize it must be difficult to actually write on a **website that a product is incompatible with** another product, but Ikea has accomplished this. Neither the short or long leg sets I bought work with either of my Kallax units. Terrible. Buyer beware.| NOT fit old Kallax shelf unit!!. I have two Kallax shelf units **of the same size,** measuring 30 3/8 by 57 7/8 inches, which I bought at different times. One is high gloss white, and the other one is regular white. The base legs can only be installed with the white unit, which I purchased about two years after the gloss white one. The part number 10081882/10081773, which is designed to **connect the Kallax unit to the legs,** is shorter and cannot reach the holes on the old high gloss Kallax unit. **but the product detail information here mentioned** it fit all KALLAX unit. which is not true!| tv stand component. **sturdy and well made**"
40501892,Ease of Assembly,"Love it!. I love this stand for my Kallax shelf. It lifts it off of the floor and makes it look so much better. It’s very sturdy **and easy to assemble**. I going to buy more for my other rooms.| Kallax legs. Love it! I like my furnitures up off the floor so it’s easy to clean under it. **Easy to assemble**. Looks great.| **Simple,** nice stand. The shelf has small knobs attached to it, provided in the stand kit, and simply sits upon the stand. The small knobs keep the shelf from shifting on the stand.| Now I can vacuum under my shelf. Jazzed! **East assembly,** sturdy, works well."
40501892,Appearance,"Love it!. I love this stand for my Kallax shelf. It lifts it off of the floor **and makes it look so much better**. It’s very sturdy and easy to assemble. I going to buy more for my other rooms.| **Wrong size!**. I realize it must be difficult to actually write on a website that a product is incompatible with another product, but Ikea has accomplished this. Neither the short or long leg sets I bought work with either of my Kallax units. Terrible. Buyer beware.| Kallax legs. Love it! I like my furnitures up off the floor so it’s easy to clean under it. Easy to assemble. **Looks great.**| **Lightens visual weight**. The Kallax legs are perfect to add just a little height and getting it off the floor makes it seem **not so heavy visually**"
40501892,Functionality,"Love it!. I love this stand for my Kallax shelf. It lifts it off of **the floor and makes it look so** much better. **It’s very sturdy and easy to** assemble. I going to buy more for my other rooms.| **Wrong size!**. I realize it must be difficult to actually write on a **website that a product is incompatible with** another product, but Ikea has accomplished this. Neither the short or long leg sets I bought work with either of my Kallax units. Terrible. Buyer beware.| NOT fit old Kallax shelf unit!!. I have two Kallax shelf units **of the same size,** measuring 30 3/8 by 57 7/8 inches, which I bought at different times. One is high gloss white, and the other one is regular white. The base legs can only be installed **with the white unit,** which I purchased about two years after the gloss white one. The part number 10081882/10081773, which is designed to **connect the Kallax unit to the legs,** is shorter and cannot reach the holes on the old high gloss Kallax unit. **but the product detail information here mentioned** it fit all KALLAX unit. which is not true!| **tv stand component**. **sturdy and well made**"
40501892,Height,"**Wrong size!**. I realize it must be difficult to actually write on a website that a product is incompatible with another product, but Ikea has accomplished this. **Neither the short or long leg** sets I bought work with either of my Kallax units. Terrible. Buyer beware.| NOT fit old Kallax shelf unit!!. I have two Kallax shelf units **of the same size,** measuring 30 3/8 by 57 7/8 inches, which I bought at different times. One is high gloss white, and the other one is regular white. **The base legs can only be** installed with the white unit, which I purchased about two years after the gloss white one. The part number 10081882/10081773, which is designed to connect the Kallax unit to the legs, is shorter and cannot reach the holes on the old high gloss Kallax unit. but the product detail information here mentioned it fit all KALLAX unit. which is not true!| Storage Lift Up. We are **pleased with the height of the product** and it's the perfect lift up for our storage needs! | Love. **The legs are an excellent** addition to the Kallax storage cube."
40501892,Sturdiness,"Love it!. I love this stand for my Kallax shelf. It lifts it off of the floor and makes it look so much better. **It’s very sturdy and easy to** assemble. I going to buy more for my other rooms.| **Wrong size!**. I realize it must be difficult to actually write on a website that a product is incompatible with another product, but Ikea has accomplished this. Neither the **short or long leg sets I bought** work with either of my Kallax units. Terrible. Buyer beware.| NOT fit old Kallax shelf unit!!. I have two Kallax shelf units **of the same size,** measuring 30 3/8 by 57 7/8 inches, which I bought at different times. One is high gloss white, and the other one is regular white. The base legs can only be installed with the white unit, which I purchased about two years after the gloss white one. The part number 10081882/10081773, **which is designed to connect the** Kallax unit to the legs, is shorter and cannot reach the holes on the old high gloss Kallax unit. but the product detail information here mentioned it fit all KALLAX unit. which is not true!| tv stand component. **sturdy and well made**"
40501892,Versatility,"Kallax. LOVE this product from IKEA! By using the stand for the Kallax **shelving I was able to use this** furniture in a more nontraditional way in my sewing room.| Great to add to the book case to widen your possibilities!. Great to attach to the books case and makes **it even more versatile to use :)**| Excellent option.. The Kallax is great and this option makes **it even more versatile**. I had a spot with floor vents and I wanted a 4x1 Kallax shelf to go there. It fit perfectly and the legs made it so it didn't block the vents.| Doesn't fit. Obviously I purchased this to get my Kallax up off the floor only to find out that this is longer and wider than my Kallax. My Kallax fits right down between the legs. I have the 8 cube Kallax and looking at the website it shows an 8 cube one sitting on the base. The joke is on me - the base is 58"" and my Kallax is only 51 3/4. I just assumed that the Kallax all had the same size base since it shows the 8 cube sitting on it. With the price of gas, I don't **think it is wise to drive 2** hours to return a $20 item. Maybe I can repurpose it?"
40501892,Value,"Wrong size!. I realize it must be difficult to actually write on a **website that a product is incompatible with** another product, but Ikea has accomplished this. Neither the short or long leg sets I bought work with either of my Kallax units. Terrible. Buyer beware.| NOT fit old Kallax shelf unit!!. I have two Kallax shelf units of the same size, measuring 30 3/8 by 57 7/8 inches, which I bought at different times. One is high gloss white, and the other one is regular white. The base legs can only be installed with the white unit, which I purchased about two years after the gloss white one. The part number 10081882/10081773, which is designed to connect the Kallax unit to the legs, is shorter and cannot reach the holes on the old high gloss Kallax unit. **but the product detail information here** mentioned it fit all KALLAX unit. which is not true!| Kallax. **LOVE this product from IKEA! By** using the stand for the Kallax shelving I was able to use this furniture in a more nontraditional way in my sewing room.| Storage Lift Up. We are pleased with the **height of the product and it's the** perfect lift up for our storage needs! "
49189203,Quality,"Doesn't come with connectors. I ordered this set as pictured- with the cubed shelf connected to the one tall one with the door. I knew this would need to be connected, but **nowhere in the description or ""good to** know"" section told me that I needed to order the connectors as well. I've purchased similar furniture from IKEA in the past **and connectors were provided for those**. Not sure why this one doesn't come with it. It's really inconvenient because I had all parts delivered, and now I'm missing **the connectors and need to make a** trip out.| **Great entry area cabinet**. I'm using this in my back door entry for shoes and recycling. **It looks great and holds a** lot. Some of the pieces put up some resistance during assembly. I used a **rubber mallet and very gentle taps to** get them set. Not all parts needed that. If you decide to buy **taller feet you'll need 8 total**. I bought a 4 pack and had to order another. The cubes and the cabinet don't attach to each **other so they need their own feet.**| Assembly makes **this piece not worth it**. I bought this piece with expectations for assembly to be similar to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience. However the assembly for this piece is honestly like torture. There really aren't any screws involved with this piece of furniture, just a lot of meeting the plastic ends in the holes and pushing them down to make it align. The pieces are not easy to align at all, I had to resort to a hammer which did the trick but damaged the piece of furniture itself so now I have a damaged piece of furniture, **and good luck trying to** get the last/final piece matched up and put together. **Price is great and its not** a bad piece but if I would have known what the assembly process would've been like before I purchased this I would not have bought it. Also, the door to my cabinet is unaligned due to bad pre-made holes and there's been nothing I can do to align it.| great **piece for the price!**. This was a piece for our guest room. worked perfectly. Assembly is tricky when getting the corners to line up, but finally got it set. Looks great! Gives guest an option for their things and can store towels and blankets in the removable bins in the cubes."
49189203,Ease of Assembly,"Putting together was a pain. Its so difficult to put together for something that's just supposed to ""snap together"". the plastic attachment grooves on the sides don't work nor fit together perfectly so a part of the sides don't lay flat with each other. Had to literally use a rubber mallet to force things to fit better. And even then they didn't line up correctly. Only reason I'm giving 3 stars **is bc the assembly was the only** problem I've had with it everything else was fine I guess.. | Great entry area cabinet. I'm using this in my back door entry for shoes and recycling. It looks great and holds a lot. Some of the pieces put up **some resistance during assembly**. I used a rubber mallet and very gentle taps to get them set. Not all parts needed that. If you decide to buy taller feet you'll need 8 total. I bought a 4 pack and had to order another. The cubes and the cabinet don't attach to each other so they need their own feet.| Bad. it **nearly impossible to assemble without destroying it,** and it is totally incompatible with the glass window in the same series.| **Assembly makes this piece** not worth it. I bought this piece **with expectations for assembly to be similar** to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience. **However the assembly for this piece** is honestly like torture. There really aren't any screws involved with this piece of furniture, just a lot of meeting the plastic ends in the holes and pushing them down to make it align. The pieces are not easy to align at all, I had to resort to a hammer which did the trick but damaged the piece of furniture itself so now I have a damaged piece of furniture, and good luck trying to get the last/final piece matched up and put together. Price is great and its not a bad piece but if I would have **known what the assembly process would've been** like before I purchased this I would not have bought it. Also, the door to my cabinet is unaligned due to bad pre-made holes and there's been nothing I can do to align it."
49189203,Compatibility,"Bad. it nearly impossible to assemble without destroying it, and **it is totally incompatible with the glass** window in the same series."
49189203,Durability,"**Great entry area cabinet**. I'm using this in my back door entry for shoes and recycling. **It looks great and holds a** lot. Some of the pieces **put up some resistance during assembly**. I used a **rubber mallet and very gentle taps to** get them set. Not all parts needed that. If you decide to buy taller feet you'll need 8 total. I bought a 4 pack and had to order another. The cubes and the cabinet don't attach to each other so they need their own feet.| Assembly makes this piece not worth it. I bought this piece with expectations for assembly to be similar to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience. However the assembly for this piece is honestly like torture. There really aren't any screws involved with this piece of furniture, just a lot of meeting the plastic ends in the holes and pushing them down to make it align. The pieces are not easy to align at all, I had to resort to a hammer which did the trick but damaged the piece of furniture itself so now I have a damaged piece of furniture, **and good luck trying to** get the last/final piece matched up and put together. **Price is great and its not** a bad piece but if I would have known what the assembly process would've been like before I purchased this I would not have bought it. Also, the door to my cabinet is unaligned due to bad pre-made holes and there's been nothing I can do to align it.| **great piece for the** price!. This was a piece for our guest room. worked perfectly. Assembly is tricky when getting the corners to line up, but finally got it set. Looks great! Gives guest an option for their things and can store towels and blankets in the removable bins in the cubes."
49189203,Value,"Assembly makes **this piece not worth it**. I bought this piece with expectations for assembly to be similar to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience. However the assembly for this piece is honestly like torture. There really aren't any screws involved with this piece of furniture, just a lot of meeting the plastic ends in the holes and pushing them down to make it align. The pieces are not easy to align at all, I had to resort to a hammer which did the trick but damaged the piece of furniture itself so now I have a damaged piece of furniture, and good luck trying to get the last/final piece matched up and put together. **Price is great and** its not a bad piece but if I would have known what the assembly process would've been like before I purchased this I would not have bought it. Also, the door to my cabinet is unaligned due to bad pre-made holes and there's been nothing I can do to align it.| great **piece for the price!**. This was a piece for our guest room. worked perfectly. Assembly is tricky when getting the corners to line up, but finally got it set. Looks great! Gives guest an option for their things and can store towels and blankets in the removable bins in the cubes."
49189203,Functionality,"**Putting together was a** pain. Its so difficult to put together for something that's just supposed to ""snap together"". **the plastic attachment grooves on the** sides don't work nor fit together perfectly so a part of the sides don't lay flat with each other. **Had to literally use a rubber mallet** to force things to fit better. And even then they didn't line up correctly. Only reason I'm giving 3 stars is bc the assembly was the only problem I've had with it everything else was fine I guess.. | Doesn't come with connectors. I ordered this set as pictured- with the cubed shelf connected to the one tall one with the door. I knew this would need to be connected, but **nowhere in the description or ""good to** know"" section told me that I needed to order the connectors as well. I've purchased similar furniture from IKEA in the past and connectors were provided for those. Not sure why this one doesn't come with it. It's really inconvenient because I had all parts delivered, and now I'm missing **the connectors and need to make a** trip out.| **Great entry area cabinet**. **I'm using this in my** back door entry for shoes and recycling. It **looks great and holds a lot**. Some of the pieces put up some resistance during assembly. I used a rubber mallet and very gentle taps to get them set. Not all parts needed that. If you decide to buy **taller feet you'll need 8 total**. I bought a 4 pack and had to order another. The cubes and the cabinet don't attach to each **other so they need their own feet.**| Bad. it nearly impossible to assemble without destroying it, and it is totally incompatible **with the glass window in the same** series."
49189203,Design,"**Putting together was a** pain. Its so difficult to put together for something that's just supposed to ""snap together"". **the plastic attachment grooves on the** sides don't work nor fit together perfectly so a part of the sides don't lay flat with each other. **Had to literally use a rubber mallet** to force things to fit better. And even then they didn't line up correctly. Only reason I'm giving 3 stars is bc the assembly was the only problem I've had with it everything else was fine I guess.. | Doesn't come with connectors. I ordered this set as pictured- with the cubed shelf connected to the one tall one with the door. I knew this would need to be connected, but **nowhere in the description or ""good to** know"" section told me that I needed to order the connectors as well. I've purchased similar furniture from IKEA in the past and connectors were provided for those. Not sure why this one doesn't come with it. It's really inconvenient because I had all parts delivered, and now I'm missing the connectors and need to make a trip out.| **Great entry area cabinet**. **I'm using this in my** back door entry for shoes and recycling. **It looks great and holds** a lot. Some of the pieces put up some resistance during assembly. I used a rubber mallet and very gentle taps to get them set. Not all parts needed that. If you decide to buy taller feet you'll need 8 total. I bought a 4 pack and had to order another. The cubes and the cabinet don't attach to each other so they need their own feet.| Bad. it nearly impossible to assemble without destroying it, and it is totally incompatible **with the glass window in the same** series."
49189203,Instructions,"Putting together was a pain. Its so difficult to put together for something that's just supposed to ""snap together"". the plastic attachment grooves on the sides don't work nor fit together perfectly so a part of the sides don't lay flat with each other. Had to literally use a rubber mallet to force things to fit better. And even then they didn't line up correctly. Only reason I'm giving 3 stars **is bc the assembly was the only** problem I've had with it everything else was fine I guess.. | Great entry area cabinet. I'm using this in my back door entry for shoes and recycling. It looks great and holds a lot. Some of the pieces put up **some resistance during assembly**. I used a rubber mallet and very gentle taps to get them set. Not all parts needed that. If you decide to buy taller feet you'll need 8 total. I bought a 4 pack and had to order another. The cubes and the cabinet don't attach to each other so they need their own feet.| Bad. it **nearly impossible to assemble without destroying it,** and it is totally incompatible with the glass window in the same series.| **Assembly makes this piece** not worth it. I bought this piece **with expectations for assembly to be similar** to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience. **However the assembly for this piece** is honestly like torture. There really aren't any screws involved with this piece of furniture, just a lot of meeting the plastic ends in the holes and pushing them down to make it align. The pieces are not easy to align at all, I had to resort to a hammer which did the trick but damaged the piece of furniture itself so now I have a damaged piece of furniture, and good luck trying to get the last/final piece matched up and put together. Price is great and its not a bad piece but if I would have **known what the assembly process would've been** like before I purchased this I would not have bought it. Also, the door to my cabinet is unaligned due to bad pre-made holes and there's been nothing I can do to align it."
80487813,Quality,"**Cute & Functional**. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my **little white retro style microwave on it,** my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. **I’m very pleased with my** purchase.| Easy to put together but flimsy. I ended up returning because I **purchased the tall version and needed the** short. I’m an IKEA evangelist but I’d say this is probably twice as expensive as it should be. It’s easy to put **together but seems very flimsy**. I didn’t end up buying the shorter one.| Poorly-aligned holes in uprights made for **a miserable assembly experience.**. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- **but this shelving unit shows that IKEA** is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note that these shelves look to be solid **slabs in the product photos, but are** actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves.| **The unit is working well**. **The unit is working well** in my kitchen. Assembly was okay **and it looks good in the location** I chose for it. I wish the shelves had the option to be adjustable, but that's not a huge deal."
80487813,Ease of Assembly,"Poorly-aligned holes in uprights made **for a miserable assembly experience.**. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- but this shelving unit shows that IKEA is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note that these shelves look to be solid slabs in the product photos, but are actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves.| The unit is working well. The unit is working well in my kitchen. **Assembly was okay and** it looks good in the location I chose for it. I wish the shelves had the option to be adjustable, but that's not a huge deal.| **Easy assembly**. This was perfect for my need: a closet shelf for towels and misc stuff. I did not need to secure it to wall. Sparks joy!| Beautiful shelf!. I am pleased with this shelf! It is a great price, **easy to assemble,** and has a lot of space. It also looks great!"
