ArticleID|Topic|Reviews
29481701|Ease of Installation|1. Nice Craft Table Option. Well-built and thought out. We set ours up vertically. The hardware kit comes with two shelf braces, so the table doesn't rely too heavily on the wood shelf it's mounted on. The bookshelf also comes with wall anchors which I highly recommend if you have children using this. It was **easy to install**. Took a little bit of effort to level the legs. TIP: to start, lay the table face down with legs up and adjust the height of the legs to the shelf that you want to mount to. From there, when you flip it, you can adjust and level.
29481701|Durability|"1. Office Space (sans Bill Lumbergh). Versatile. Functional. 8 years and counting. KALLAX is a killer line.
2.**Well-built and thought out**. The hardware kit comes with two shelf braces, so the table doesn't rely too heavily on the wood shelf it's mounted on. The bookshelf also comes with wall anchors which I highly recommend if you have children using this."
40501892|Quality|"1.**tv stand component. sturdy and well made** 
2.**Simple, nice stand.** The shelf has small knobs attached to it, provided in the stand kit, and simply sits upon the stand. The small knobs keep the shelf from shifting on the stand.
3.**Sturdy.** Very sturdy and modern looking.
4.**Sturdy Base.** This base with legs gives my 8 cubby Kallax Shelf Unit the right amount of height. It’s sturdy metal and super easy to assemble."
40501892|Ease of Assembly|"1. Love it!. I love this stand for my Kallax shelf. It lifts it off of the floor and makes it look so much better. It’s very sturdy and **easy to assemble**. I going to buy more for my other rooms.
2. So easy!!. We buy a lot of goods from IKEA, the simplicity of construction, the straight forward Instructions..\nBelieve me I HATE putting boxed furniture together, but IKEA has simplified everything
3. This fit perfectly!!. I had tried to do this previously and the legs were unstable. This provided the height I was looking for and it was **easy to put together**. I was surprised that the base didn’t screw in to the kallax shelves but it works great and it is very stable.
4. Simple, nice stand. The shelf has small knobs attached to it, provided in the stand kit, and simply sits upon the stand. The small knobs keep the shelf from shifting on the stand."
40501892|Appearance|"1. **Love it!.** I love this stand for my Kallax shelf. It lifts it off of the floor and makes it look so much better. It’s very sturdy and easy to assemble. I going to buy more for my other rooms. 
2. **Lightens visual weight.** The Kallax legs are perfect to add just a little height and getting it off the floor makes it seem not so heavy visually
3. **This piece of furniture looks.** This piece of furniture looks great in my living room. It has a clean, stylish look to it. I would recommend.
4. **Simple yet elegant.** I love this item! It is such a simple way to add height, beauty and class to the already wonderful Kallax shelf."
40501892|Functionality|"1. **Great addition to the book case to widen your possibilities!.** Great to attach to the books case and makes it even more versatile to use :) 
2. **Genius solution to a problem I didn’t know I had..** The Kallax stand is a wonderful solution to uplifting and upgrading the Kallax line of shelving. In my case, it lifted my horizontal, four bin unit to a more appropriate TV stand.
3. **Excellent option..** The Kallax is great and this option makes it even more versatile. I had a spot with floor vents and I wanted a 4x1 Kallax shelf to go there. It fit perfectly and the legs made it so it didn't block the vents.
4. **FINALLY!.** This is a long overdue addition to the beloved Kallax series. I was able to put a kallax unit against the wall OVER a floor heating vent. It looks fantastic as a sideboard in my dining room."
40501892|Height|"1. **Love it!. I love this stand for my Kallax shelf. It lifts it off of the floor and makes it look so much better. It’s very sturdy and easy to assemble.** (mentions ""lifts it off of the floor"")
2. **FINALLY!. This is a long overdue addition to the beloved Kallax series. I was able to put a kallax unit against the wall OVER a floor heating vent. It looks fantastic as a sideboard in my dining room.** (mentions ""over a floor heating vent"")
3. **Give just the right amount of lift. Raises my Kallax of of the floor and gives it a more polish look.** (mentions ""raises my Kallax off the floor"")
4. **Legs make the Kallax!. It is nice to have a leg base to sit the kallax unit on to raise off of floor.** (mentions ""raise off of floor"")"
40501892|Sturdiness|"1. **tv stand component. sturdy and well made**
2. **sturdy and easy to assemble. I going to buy more for my other rooms.**
3. **Satisfies. Very sturdy and modern looking.**
4. **Sturdy. Very sturdy and modern looking.**"
40501892|Versatility|"1. **Great to add to the book case to widen your possibilities!.** Great to attach to the books case and makes it even more versatile to use :)
2. **Excellent option..** The Kallax is great and this option makes it even more versatile. I had a spot with floor vents and I wanted a 4x1 Kallax shelf to go there. It fit perfectly and the legs made it so it didn't block the vents.
3. **Genius solution to a problem I didn’t know I had..** The Kallax stand is a wonderful solution to uplifting and upgrading the Kallax line of shelving. In my case, it lifted my horizontal, four bin unit to a more appropriate TV stand.
4. **FINALLY!.** This is a long overdue addition to the beloved Kallax series. I was able to put a kallax unit against the wall OVER a floor heating vent. It looks fantastic as a sideboard in my dining room."
40501892|Value|"1.**Good value for the price.** Good value for the price
2.**Good.** good
3.**more than I expected.** more than I expected
4.**Good value for the price.** Good value for the price"
49189203|Quality|"1. Putting together was a pain. Its so difficult to put together for something that's just supposed to ""snap together"". the plastic attachment grooves on the sides don't work nor fit together perfectly so a part of the sides don't lay flat with each other. Had to literally use a rubber mallet to force things to fit better. And even then they didn't line up correctly. **Only reason I'm giving 3 stars is bc the assembly was the only problem I've had with it everything else was fine I guess..**
2. Bad. it nearly impossible to assemble without destroying it, and it is totally incompatible with the glass window in the same series.
3. Assembly makes this piece not worth it. I bought this piece with expectations for assembly to be similar to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience. However the assembly for this piece is honestly like torture. **There really aren't any screws involved with this piece of furniture, just a lot of meeting the plastic ends in the holes and pushing them down to make it align. The pieces are not easy to align at all, I had to resort to a hammer which did the trick but damaged the piece of furniture itself so now I have a damaged piece of furniture, and good luck trying to get the last/final piece matched up and put together.**
4. great piece for the price!. This was a piece for our guest room. worked perfectly. **Assembly is tricky when getting the corners to line up, but finally got it set. Looks great!**"
49189203|Ease of Assembly|"1. Putting together was a pain. **Its so difficult to put together for something that's just supposed to ""snap together""**. the plastic attachment grooves on the sides don't work nor fit together perfectly so a part of the sides don't lay flat with each other. Had to literally use a rubber mallet to force things to fit better. And even then they didn't line up correctly.
2. Great entry area cabinet. I'm using this in my back door entry for shoes and recycling. It looks great and holds a lot. **Some of the pieces put up some resistance during assembly**. I used a rubber mallet and very gentle taps to get them set. Not all parts needed that.
3. Bad. it nearly impossible to assemble without destroying it, and it is totally incompatible with the glass window in the same series.
4. Assembly makes this piece not worth it. I bought this piece with expectations for assembly to be similar to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience. However the assembly for this piece is honestly like torture. **There really aren't any screws involved with this piece of furniture, just a lot of meeting the plastic ends in the holes and pushing them down to make it align**. The pieces are not easy to align at all, I had to resort to a hammer which did the trick but damaged the piece of furniture itself so now I have a damaged piece of furniture, and good luck trying to get the last/final piece matched up and put together."
49189203|Compatibility|"1. Doesn't come with connectors. I ordered this set as pictured- with the cubed shelf connected to the one tall one with the door. I knew this would need to be connected, but nowhere in the description or ""good to know"" section told me that I needed to order the connectors as well. I've purchased similar furniture from IKEA in the past and connectors were provided for those. Not sure why this one doesn't come with it. It's really inconvenient because I had all parts delivered, and now I'm missing the connectors and need to make a trip out. **Doesn't come with connectors**
2. Bad. it nearly impossible to assemble without destroying it, and it is totally incompatible with the glass window in the same series. **Incompatible with glass window**
3. Some of the pieces put up some resistance during assembly. I used a rubber mallet and very gentle taps to get them set. Not all parts needed that. If you decide to buy taller feet you'll need 8 total. I bought a 4 pack and had to order another. The cubes and the cabinet don't attach to each other so they need their own feet. **Cubes and cabinet don't attach to each other**"
49189203|Durability|"1. **Bad.** it nearly impossible to assemble without destroying it, and it is totally incompatible with the glass window in the same series.
2. Putting together was a pain.... Had to literally use a rubber mallet to force things to fit better. And even then they didn't line up correctly.... Only reason I'm giving 3 stars is bc the assembly was the only problem I've had with it everything else was fine I guess.. (implying durability issues due to poor assembly)
3. Assembly makes this piece not worth it.... I had to resort to a hammer which did the trick but damaged the piece of furniture itself so now I have a damaged piece of furniture... (directly mentioning durability issues)
4. Great piece for the price!.... worked perfectly. (no specific mention of durability, but the reviewer seems satisfied with the piece's performance)"
49189203|Value|"1. Great entry area cabinet. I'm using this in my back door entry for shoes and recycling. It looks great and holds a lot. Some of the pieces put up some resistance during assembly. I used a rubber mallet and very gentle taps to get them set. Not all parts needed that. If you decide to buy taller feet you'll need 8 total. I bought a 4 pack and had to order another. The cubes and the cabinet don't attach to each other so they need their own feet. (Price is great)
2. Great piece for the price!. This was a piece for our guest room. worked perfectly. Assembly is tricky when getting the corners to line up, but finally got it set. Looks great! Gives guest an option for their things and can store towels and blankets in the removable bins in the cubes. (great piece for the price)
3. Only reason I'm giving 3 stars is bc the assembly was the only problem I've had with it everything else was fine I guess.. (no mention of value)
4. Bad. it nearly impossible to assemble without destroying it, and it is totally incompatible with the glass window in the same series. (no mention of value)"
49189203|Functionality|"1.**Great entry area cabinet**. I'm using this in my back door entry for shoes and recycling. It looks great and holds a lot. Some of the pieces put up some resistance during assembly. I used a rubber mallet and very gentle taps to get them set. Not all parts needed that. If you decide to buy taller feet you'll need 8 total. I bought a 4 pack and had to order another. The cubes and the cabinet don't attach to each other so they need their own feet.
2.**Great piece for the price!**. This was a piece for our guest room. worked perfectly. Assembly is tricky when getting the corners to line up, but finally got it set. Looks great! Gives guest an option for their things and can store towels and blankets in the removable bins in the cubes.
3. Putting together was a pain. Its so difficult to put together for something that's just supposed to ""snap together"". the plastic attachment grooves on the sides don't work nor fit together perfectly so a part of the sides don't lay flat with each other. Had to literally use a rubber mallet to force things to fit better. And even then they didn't line up correctly."
49189203|Design|"Note: There are no reviews that explicitly mention the topic ""Design"". However, I can highlight reviews that mention the appearance or aesthetics of the product.

1. ""Great entry area cabinet. I'm using this in my back door entry for shoes and recycling. It looks great and holds a lot.""
	* **Looks great**
2. ""great piece for the price!. This was a piece for our guest room. worked perfectly. Assembly is tricky when getting the corners to line up, but finally got it set. Looks great! Gives guest an option for their things and can store towels and blankets in the removable bins in the cubes.""
	* **Looks great**, **Gives guest an option for their things**
3. ""Putting together was a pain. Its so difficult to put together for something that's just supposed to ""snap together"". the plastic attachment grooves on the sides don't work nor fit together perfectly so a part of the sides don't lay flat with each other.""
	* No mention of design, but mentions the assembly process and appearance
4. ""Bad. it nearly impossible to assemble without destroying it, and it is totally incompatible with the glass window in the same series.""
	* No mention of design, but mentions the assembly process and compatibility with other products"
49189203|Instructions|"1. Doesn't come with connectors. I ordered this set as pictured- with the cubed shelf connected to the one tall one with the door. I knew this would need to be connected, but nowhere in the description or ""good to know"" section told me that I needed to order the connectors as well. **I've purchased similar furniture from IKEA in the past and connectors were provided for those. Not sure why this one doesn't come with it.**
2. Bad. it nearly impossible to assemble without destroying it, and it is totally incompatible with the glass window in the same series. **Assembly makes this piece not worth it. I bought this piece with expectations for assembly to be similar to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience.**
3. Assembly makes this piece not worth it. I bought this piece with expectations for assembly to be similar to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience. **However the assembly for this piece is honestly like torture. There really aren't any screws involved with this piece of furniture, just a lot of meeting the plastic ends in the holes and pushing them down to make it align.**
4. great piece for the price!. This was a piece for our guest room. worked perfectly. **Assembly is tricky when getting the corners to line up, but finally got it set.**"
80487813|Quality|"1. **Poorly-aligned holes in uprights made for a miserable assembly experience**. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- but this shelving unit shows that IKEA is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note that these shelves look to be solid slabs in the product photos, but are actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves. 
2. **Sturdy shelving**. Purchased two and being used in the garage to organize boxed items to pull when needed. Sturdy shelving with enough spacing to keep boxes off the ground. Great price for our needs.
3. **Beautiful shelf!**. I am pleased with this shelf! It is a great price, easy to assemble, and has a lot of space. It also looks great!
4. **Excellent quality**. Excellent quality. Easy assembly. Fits perfectly into the interior."
80487813|Ease of Assembly|"1. **Easy to put together but flimsy.** I ended up returning because I purchased the tall version and needed the short. I’m an IKEA evangelist but I’d say this is probably twice as expensive as it should be. It’s **easy to put together** but seems very flimsy.
2. **Easy assembly.** This was perfect for my need: a closet shelf for towels and misc stuff. I did not need to secure it to wall. **Easy assembly** was a breeze.
3. **Easy to assemble.** This was perfect for my office!! Height is great and width is perfect!! I needed storage and boy did it help!!
4. **Easy to put together and is study.** Didn't take too long to put together. Instructions were easy to follow. Boxes were a bit heavy and awkward."
80487813|Appearance|"1. Cute & Functional. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my little white retro style microwave on it, my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase. **I love my shelf so much**, **looks great**, **pink to match my kitchen decor**.
2. Beautiful shelf!. I am pleased with this shelf! It is a great price, easy to assemble, and has a lot of space. It also **looks great!**
3. They’re the perfect solution for my arts workshop. They **look beautiful**.
4. So cute. These shelves made my kitchen cute"
80487813|Functionality|"1. **I use it to free up space on my countertops. I put my little white retro style microwave on it, my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf.** - Cute & Functional
2. The unit is working well in my kitchen. Assembly was okay and it looks good in the location I chose for it. I wish the shelves had the option to be adjustable, but that's not a huge deal. - Good product!
3. This was perfect for my need: a closet shelf for towels and misc stuff. I did not need to secure it to wall. - Easy assembly
4. It provides plenty of space to display decor. The design allows for the shelves to be held together securely. - Perfect!"
80487813|Space|"1. I use it to free up **space on my countertops**. I put my little white retro style microwave on it, my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase.
2. Perfect for my need: a closet shelf for **towels and misc stuff**. I did not need to secure it to wall.
3. This is a perfect piece for a college apartment or dorm room. It provides plenty of **space to display decor**.
4. It is a great price, easy to assemble, and has a lot of **space**. It also looks great!"
80487813|Sturdiness|"1.**Good item.** I bought this to be a temporary TV stand as the one I want is several hundred dollars. In out of stock. Directions are not very helpful as there are no step-by-step. It took my daughter and I about an hour to put it together. My only complaint is there’s a black and white tape on the edges but I can’t seem to get off. It’s very ugly and distracts me from the beauty of the item. (No mention of sturdiness)
2.**Poorly-aligned holes in uprights made for a miserable assembly experience.. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- but this shelving unit shows that IKEA is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note that these shelves look to be solid slabs in the product photos, but are actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they **sag when weight is put anywhere other than the ends, front, or back of the shelves**. (Mentions sturdiness)
3.**EKENABBEN Shelving was perfect.** Purchased two and being used in the garage to organize boxed items to pull when needed. **Sturdy shelving** with enough spacing to keep boxes off the ground. Great price for our needs. (Mentions sturdiness)
4.**Practical with clean lines.** Practical with clean lines. **Sturdy**. (Mentions sturdiness)"
80487813|Value|"1. **Great value for your money**. I was looking for another item i saw online but decided on purchasing this one instead when I saw it in person at the showroom. I liked that the shelves are thin metal yet very strong. The 5 shelves worked perfectly for my walk in closet space.
2. Good for the price but. Good for the price but was a little more complicated to assemble than I thought.
3. **What a POS. this product is awful**. this product is awful. No instructions. wood broke immediately. Totally garbage,. I threw it away and there's no way I'm paying for it.
4. **Good shelf that looks nice and works well**. Good shelf that looks nice and works well. I'll be buying more of this style!"
80487813|Design|"1. **Cute & Functional.** I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my little white retro style microwave on it, my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase.
2. **Beautiful shelf!.** I am pleased with this shelf! It is a great price, easy to assemble, and has a lot of space. It also looks great!
3. **Practical with clean lines.** Practical with clean lines
4. **Perfect!.** I wanted a set of shelves to bring order to my creative corner. This set is perfect! Simple, clean design and enough shelves to hold various projects in plastic bins that I work on to fill my Etsy shop with treasures."
19442692|Ease of Assembly|"1. Easy to build. Love it, super sturdy! (**Easy to build**)
2.It was easy to assemble. It was easy to assemble and was exactly what I expected. (**It was easy to assemble**)
3.Worked perfectly for the storage. Worked perfectly for the storage closet"
19442692|Functionality|"1.**Worked perfectly for the storage. Worked perfectly for the storage closet**
2.Easy to build. **Love it, super sturdy!**
3.It was easy to assemble. It was easy to assemble and was exactly what I expected.
4.**Worked perfectly for the storage. Worked perfectly for the storage closet**"
19442692|Sturdiness|"1. Easy to build. **Love it, super sturdy!**
2. It was easy to assemble. It was easy to assemble and was exactly what I expected."
19442692|Quality|"1. Easy to build. **Love it, super sturdy!**
2. It was easy to assemble. It was easy to assemble and was exactly what I expected.
3. Worked perfectly for the storage. **Worked perfectly for the storage closet**
4. Worked perfectly for the storage. **Worked perfectly for the storage closet**"
59189472|Quality|"There are no reviews that mention the topic ""Quality"" in this series."
59189472|Appearance|1. Great. I bought it for my husband office. **It looks nice**
79278250|Quality|"1. Nice unit. Easy to build, highly **useful** 
2. Great product!. I boughtt this product months ago,very **space saving and functional**. 
3.**Sturdy cubes**. The Kallax is easy to put together and is **sturdier** than the box store cubes. Doors and drawers are easy to add to give it a finished look plus hide storage."
79278250|Ease of Assembly|"1. **Nice unit. Easy to build, highly useful**
2. Great product!. I boughtt this product months ago,very space saving and functional.
3. Great for organizing craft room. Good product. **Easy to put together**. Delivery was perfect. Only concern is screw heads ARE visible, so I'll need to come up with some way to cover them.
4. Sturdy cubes. The Kallax is **easy to put together** and is sturdier than the box store cubes."
79278250|Functionality|"1. Nice unit. Easy to build, highly **useful** 
2.**Great product!.** I boughtt this product months ago,very **space saving and funtional.**
3.Great for organizing craft room. **Good product.** Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, so I'll need to come up with some way to cover them.
4. Great for storing toys. But this and some 13-inch cubes - you’ll be all set!"
79278250|Space Saving|"1. Great product!. I boughtt this product months ago,**very space saving** and funtional. 
2. Great for organizing craft room. Good product. Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, so I'll need to come up with some way to cover them.
3. Great for storing toys. But this and some 13-inch cubes - you’ll be all set!
4. Sturdy cubes. The Kallax is easy to put together and is sturdier than the box store cubes."
79278250|Sturdiness|"1. Nice unit. Easy to build, highly useful
2. Sturdy cubes. The Kallax is easy to put together and is **sturdier than the box store cubes**.
3. Great for organizing craft room. Good product. Easy to put together. Delivery was perfect. Only concern is **screw heads ARE visible**, so I'll need to come up with some way to cover them.
4. The Kallax is easy to put together and is **sturdier than the box store cubes**."
79278250|Visibility|"1. ""Great for organizing craft room. Good product. Easy to put together. Delivery was perfect. Only concern is **screw heads ARE visible**, so I'll need to come up with some way to cover them.""
2. ""Sturdy cubes. The Kallax is easy to put together and is sturdier than the box store cubes. Doors and drawers are easy to add to give it a finished look plus hide storage."" (Note: This review does not explicitly mention ""visibility"", but it does mention ""hide storage"" which implies that the product's design allows for hiding the screw heads or other visible parts.)"
79278250|Organization|"1.**Great for organizing craft room.** Good product. Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, so I'll need to come up with some way to cover them.
2.Great for storing toys. But this and some 13-inch cubes - you’ll be all set!
3.Sturdy cubes. The Kallax is easy to put together and is sturdier than the box store cubes. **Doors and drawers are easy to add to give it a finished look plus hide storage.**
4.Love the cubies. Love the cubies but not thrilled with the doors. Built the cubies with my mom easily but the door sections should have pre-drilled holes to make placement easier."
79278250|Utility|"1. Nice unit. Easy to build, **highly useful**
2. Great product!. I boughtt this product months ago, **very space saving and functional**
3.Great for organizing craft room. Good product. Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, so I'll need to come up with some way to cover them.
4.Great for storing toys. But this and some 13-inch cubes - you’ll be all set!"
59294557|Price|1.**Very nice wall unit at a great price**. Easy to assemble, thoughtful design, sturdy and attractive
59294557|Quality|1. Very nice wall unit at a great price. Easy to assemble, thoughtful design, **sturdy** and attractive
59294557|Ease of Assembly|1. **Very nice wall unit at a great price. Easy to assemble**, thoughtful design, sturdy and attractive
59294557|Attractiveness|1. **Very nice wall unit at a great price**. Easy to assemble, thoughtful design, **sturdy and attractive**
59294557|Sturdiness|1. Very nice wall unit at a great price. **Easy to assemble, thoughtful design, sturdy and attractive**
99017445|Quality|"1. **Was sturdy and exactly as**. Was sturdy and exactly as advertised
2. Handy unit. Well built (for the money), pretty easily assembled (did it myself), and serves the function I purchased it for perfectly.
3. **I bought this to store teaching supplies & loooove it!** It is made of solid construction materials, better value than other box stores comparable items & versatility of doors etc. Highly recommend. Great value too.
4. Great bookshelf. Very sturdy bookshelf. I also like that you can purchase inserts like drawers or doors, i bought four doors and inserted them where i wanted!"
99017445|Ease of Assembly|"1. Simple assembly, love it. **Simple assembly, love it** 
2. Handy unit. Well built (for the money), pretty easily assembled (did it myself), and serves the function I purchased it for perfectly. I did add a set of drawers to make it even better. Highly recommended. **pretty easily assembled**
3. Nice and pretty. This was pretty easy to build ( I am not good at building things). However, this was easy and it looks nice. **pretty easy to build**
4. Great product!. I bought 4 of these units to replace 15 year old Billy bookcases. They’re versatile, easy to put together and look so nice in my family room! **easy to put together**"
99017445|Appearance|"1.**Craft space. Excellent storage and work area for crafting. Looks very nice assembled.**
2.Great storage and nice looking. We bought this for additional storage and added some bins it gave us the storage we were looking for but was also so nice looking fit in perfectly with our decor.
3.Great storage for kids toys!. Great storage for kids toys! We made it a two in one - a TV stand and place for toy storage!
4.Nice and pretty. This was pretty easy to build ( I am not good at building things). However, this was easy and it looks nice."
99017445|Storage|"1.**Excellent storage and work area for crafting**. Excellent storage and work area for crafting. Looks very nice assembled. 
2.Great storage and nice looking. We bought this for additional storage and added some bins it gave us the storage we were looking for but was also so nice looking fit in perfectly with our decor. 
3.Great storage for kids toys!. Great storage for kids toys! We made it a two in one - a TV stand and place for toy storage!
4.Versatile, sturdy piece. These products are very versatile, flexible, and sturdy. Easy enough to assemble, and the possible modifications are endless."
99017445|Versatility|"1. Versatile, sturdy piece. These products are very versatile, flexible, and sturdy. Easy enough to assemble, and the possible modifications are endless.
2. Great Versatile Cabinet. This works great for so many things, easy to build, looks great and works even better. Added 4 of the drawers and one more door to suit my needs
3. Wonderful Product. Product is very sturdy. What I like about it, is the ability to use it several different ways. The inserts, make it so flexible.
4. Perfect for crafters!. My roommate and I craft and make our own cosplay items. This is so deep and sturdy it holds everything including a IKEA cat hidy tote in the bottom for the cats to nap in!"
99017445|Functionality|"1. **Excellent storage and work area for crafting.** Looks very nice assembled. 
2. Great storage and nice looking. We bought this for additional storage and added some bins it gave us the storage we were looking for but was also so nice looking fit in perfectly with our decor. 
3. Handy unit. Well built (for the money), pretty easily assembled (did it myself), and serves the function I purchased it for perfectly. I did add a set of drawers to make it even better. Highly recommended. 
4. Perfect!. Perfect for all my books and media. I did not install any doors on mine because I wanted it to be showcasing all the knick knacks stored in each square. It also provides more shelving for small items."
99017445|Sturdiness|"1. Was sturdy and exactly as. Was sturdy and exactly as advertised
2. Handy unit. Well built (for the money), pretty easily assembled (did it myself), and serves the function I purchased it for perfectly.
3. These products are very versatile, flexible, and **sturdy**. Easy enough to assemble, and the possible modifications are endless.
4. Great bookshelf. Very **sturdy** bookshelf. I also like that you can purchase inserts like drawers or doors, i bought four doors and inserted them where i wanted!"
99017445|Value|"1.**Best Buy Ever!!!!.** This is my third Kallax purchase and I love them all!!!! 
2.**Highly recommend.** Great value too.
3.**I bought this to store teaching supplies & loooove it!** It is made of solid construction materials, better value than other box stores comparable items & versatility of doors etc. Highly recommend. Great value too.
4.**Wonderful Product.** Product is very sturdy. What I like about it, is the ability to use it several different ways. The inserts, make it so flexible."
79442694|Quality|"1. Strong and Pretty. Goes together easily. **Tons of storage space** and the stand allows for it to be placed over a floor heater vent with room for a deflector. Game changer for me. Not too tall. A shame these never go on sale anymore!!
2. Very good product for value. This is a great product for storage. I got the feet, too, and it elevates it. I'm not going to lie, it's a challenge to put together yourself and some of the pegs really need tapping in or you cannot get it together, but overall super value for the price. It does organize the heck out of my craft room.
3. Underframe lifts Kallax to a higher design. We love the way our new KALLAX looks and the storage it provides. We added two sets of drawer inserts and it dressed the piece up even more.
4. Perfect Storage Unit. We needed this to get all of our decorations for the seasons stored in one place. Easy to put together and quick, I think it took us just under an hour. We bought non-Ikea 13"" cubes and they fit in perfectly. Super happy with the base too, takes it a couple inches off the ground to look like a ""real"" piece of furniture."
79442694|Ease of Assembly|"1. Perfect Storage Unit. We needed this to get all of our decorations for the seasons stored in one place. **Easy to put together** and quick, I think it took us just under an hour. 
2. Kallax was easy to assemble. **Kallax was easy to assemble** and looks great.
3. Very good product for value. This is a great product for storage. I got the feet, too, and it elevates it. I'm not going to lie, it's a **challenge to put together yourself** and some of the pegs really need tapping in or you cannot get it together, but overall super value for the price."
79442694|Appearance|"1. Great Vinyl Album Storage. This cabinet is perfect for storing my vinly album collection. The cabinet **looks great** in the media room.
2. Perfect Storage Unit. We needed this to get all of our decorations for the seasons stored in one place. Easy to put together and quick, I think it took us just under an hour. We bought non-Ikea 13"" cubes and they fit in perfectly. Super happy with the base too, takes it a couple inches off the ground to **look like a ""real"" piece of furniture**.
3. Strong and Pretty. Goes together easily. Tons of storage space and the stand allows for it to be placed over a floor heater vent with room for a deflector. Game changer for me. Not too tall. A shame these never go on sale anymore!!
4. Underframe lifts Kallax to a higher design. We love the way our new KALLAX **looks** and the storage it provides. We added two sets of drawer inserts and it dressed the piece up even more."
79442694|Versatility|"1. Good Shelves. The shelves work well, accessories like **cubes, doors and drawers make the unit more versatile**.
2. Perfect Storage Unit. We needed this to get all of our decorations for the seasons stored in one place. Easy to put together and quick, I think it took us just under an hour. We bought non-Ikea 13"" cubes and they fit in perfectly.
3. Strong and Pretty. Goes together easily. Tons of storage space and the stand allows for it to be placed over a floor heater vent with room for a deflector. Game changer for me. Not too tall. A shame these never go on sale anymore!!
4. Very good product for value. This is a great product for storage. I got the feet, too, and it elevates it."
79442694|Storage|"1. Good Shelves. The shelves work well, accessories like cubes, doors and drawers make the unit more versatile. **The shelves work well, tons of storage space**.
2. Perfect Storage Unit. We needed this to get all of our decorations for the seasons stored in one place. **Easy to put together and quick, I think it took us just under an hour**. We bought non-Ikea 13"" cubes and they fit in perfectly. **Super happy with the base too, takes it a couple inches off the ground to look like a ""real"" piece of furniture**.
3. Strong and Pretty. Goes together easily. **Tons of storage space and the stand allows for it to be placed over a floor heater vent with room for a deflector**. Game changer for me. Not too tall. A shame these never go on sale anymore!!
4. Very good product for value. This is a great product for **storage**. I got the feet, too, and it elevates it. I'm not going to lie, it's a challenge to put together yourself and some of the pegs really need tapping in or you cannot get it together, but overall super value for the price. It does **organize the heck out of my craft room**."
79442694|Value|"1. Very good product for value. This is a great product for storage. I got the feet, too, and it elevates it. I'm not going to lie, it's a challenge to put together yourself and some of the pegs really need tapping in or you cannot get it together, but overall super value for the price. It does organize the heck out of my craft room. **super value for the price**
2. A shame these never go on sale anymore!! **Not too tall. A shame these never go on sale anymore!!**
3. Like to put difference things and books too. Large and fills a lot of stuff. **Like to put difference things and books too. Large and fills a lot of stuff.**"
79442694|Design|"1.**Great Vinyl Album Storage.** This cabinet is perfect for storing my vinly album collection. The cabinet **looks great** in the media room.
2.**Perfect Storage Unit.** We needed this to get all of our decorations for the seasons stored in one place. Easy to put together and quick, I think it took us just under an hour. We bought non-Ikea 13"" cubes and they fit in perfectly. **Super happy with the base** too, takes it a couple inches off the ground to look like a ""real"" piece of furniture.
3.**Strong and Pretty.** Goes together easily. Tons of storage space and the stand allows for it to be placed over a floor heater vent with room for a deflector. **Game changer for me.** Not too tall. A shame these never go on sale anymore!!
4.**Underframe lifts Kallax to a higher design.** We love the way our new KALLAX looks and the storage it provides. We added two sets of drawer inserts and it dressed the piece up even more."
