ArticleID,Topic,Reviews
40501892,Value,"Doesn't fit. Obviously I purchased this to get my Kallax up off the floor only to find out that this is longer and wider than my Kallax. My Kallax fits right down between the legs. I have the 8 cube Kallax and looking at the website it shows an 8 cube one sitting on the base. The joke is on me - the base is 58"" and my Kallax is only 51 3/4. I just assumed that the Kallax all had the same size base since it shows the 8 cube sitting on it. **With the price of gas, I** don't think it is wise to drive 2 hours to return a $20 item. Maybe I can repurpose it?| ****Good value for the price****. ****Good value for the price****"
49189203,Quality,"Assembly makes this piece not worth it. I bought this piece with expectations for assembly to be similar to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience. However the assembly for this piece is honestly like torture. There really aren't any screws involved with this piece of furniture, just a lot of meeting the plastic ends in the holes and pushing them down to make it align. The pieces are not easy to align at all, I had to resort to a hammer which did the trick but damaged the piece of furniture itself so now I have a damaged piece **of furniture, and good luck trying to** get the last/final piece matched up and put together. Price is great and its not a bad piece but if I would have known what the assembly process would've been like before I purchased this I would not have bought it. Also, the door to my cabinet is unaligned due to bad pre-made holes and there's been nothing I can do to align it."
49189203,Ease of Assembly,"Putting together was a pain. Its so difficult to put together for something that's just supposed to ""snap together"". the plastic attachment grooves on the sides don't work nor fit together perfectly so a part of the sides don't lay flat with each other. Had to literally use a rubber mallet to force things to fit better. And even then they didn't line up correctly. Only reason I'm giving 3 stars **is bc the assembly was the only** problem I've had with it everything else was fine I guess.. | Great entry area cabinet. I'm using this in my back door entry for shoes and recycling. It looks great and holds a lot. Some of the pieces put up **some resistance during assembly**. I used a rubber mallet and very gentle taps to get them set. Not all parts needed that. If you decide to buy taller feet you'll need 8 total. I bought a 4 pack and had to order another. The cubes and the cabinet don't attach to each other so they need their own feet.| Bad. it **nearly impossible to assemble without destroying it,** and it is totally incompatible with the glass window in the same series.| **Assembly makes this piece** not worth it. I bought this piece **with expectations for assembly to be similar** to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience. **However the assembly for this piece** is honestly like torture. There really aren't any screws involved with this piece of furniture, just a lot of meeting the plastic ends in the holes and pushing them down to make it align. The pieces are not easy to align at all, I had to resort to a hammer which did the trick but damaged the piece of furniture itself so now I have a damaged piece of furniture, and good luck trying to get the last/final piece matched up and put together. Price is great and its not a bad piece but if I would have **known what the assembly process would've been** like before I purchased this I would not have bought it. Also, the door to my cabinet is unaligned due to bad pre-made holes and there's been nothing I can do to align it."
49189203,Compatibility,"Bad. it nearly impossible to assemble without destroying it, and **it is totally incompatible with the glass** window in the same series."
49189203,Durability,
49189203,Value,"Assembly makes **this piece not worth it**. I bought this piece with expectations for assembly to be similar to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience. However the assembly for this piece is honestly like torture. There really aren't any screws involved with this piece of furniture, just a lot of meeting the plastic ends in the holes and pushing them down to make it align. The pieces are not easy to align at all, I had to resort to a hammer which did the trick but damaged the piece of furniture itself so now I have a damaged piece of furniture, and good luck trying to get the last/final piece matched up and put together. **Price is great and** its not a bad piece but if I would have known what the assembly process would've been like before I purchased this I would not have bought it. Also, the door to my cabinet is unaligned due to bad pre-made holes and there's been nothing I can do to align it.| great **piece for the price!**. This was a piece for our guest room. worked perfectly. Assembly is tricky when getting the corners to line up, but finally got it set. Looks great! Gives guest an option for their things and can store towels and blankets in the removable bins in the cubes."
49189203,Functionality,"Doesn't come with connectors. I ordered this set as pictured- with the cubed shelf connected to the one tall one with the door. I knew this would need to be connected, but **nowhere in the description or ""good to** know"" section told me that I needed to order the connectors as well. I've purchased similar furniture from IKEA in the past and connectors were provided for those. Not sure why this one doesn't come with it. It's really inconvenient because I had all parts delivered, and now I'm missing the connectors and need to make a trip out."
49189203,Design,
49189203,Instructions,"Putting together was a pain. Its so difficult to put together for something that's just supposed to ""snap together"". the plastic attachment grooves on the sides don't work nor fit together perfectly so a part of the sides don't lay flat with each other. Had to literally use a rubber mallet to force things to fit better. And even then they didn't line up correctly. Only reason I'm giving 3 stars **is bc the assembly was the only** problem I've had with it everything else was fine I guess.. | Great entry area cabinet. I'm using this in my back door entry for shoes and recycling. It looks great and holds a lot. Some of the pieces put up **some resistance during assembly**. I used a rubber mallet and very gentle taps to get them set. Not all parts needed that. If you decide to buy taller feet you'll need 8 total. I bought a 4 pack and had to order another. The cubes and the cabinet don't attach to each other so they need their own feet.| Bad. it **nearly impossible to assemble without destroying it,** and it is totally incompatible with the glass window in the same series.| **Assembly makes this piece** not worth it. I bought this piece **with expectations for assembly to be similar** to the things I have bought from Ikea in the past - not the easiest but also not terrible if you have time and patience. **However the assembly for this piece** is honestly like torture. There really aren't any screws involved with this piece of furniture, just a lot of meeting the plastic ends in the holes and pushing them down to make it align. The pieces are not easy to align at all, I had to resort to a hammer which did the trick but damaged the piece of furniture itself so now I have a damaged piece of furniture, and good luck trying to get the last/final piece matched up and put together. Price is great and its not a bad piece but if I would have **known what the assembly process would've been** like before I purchased this I would not have bought it. Also, the door to my cabinet is unaligned due to bad pre-made holes and there's been nothing I can do to align it."
80487813,Quality,"**Cute & Functional**. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my little white retro style microwave on it, my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase.| Poorly-aligned holes in uprights made for a miserable assembly experience.. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- but this shelving unit shows that IKEA is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note that these shelves look to be solid **slabs in the product photos, but are** actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves.| The unit is working well. The unit is working well in my kitchen. Assembly was okay **and it looks good in the location** I chose for it. I wish the shelves had the option to be adjustable, but that's not a huge deal.| **EKENABBEN PRODUCT** .  This Ekenabben Open Shelf **Unit is an outstanding product that can** be used for many different options."
80487813,Ease of Assembly,"Poorly-aligned holes in uprights made **for a miserable assembly experience.**. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- but this shelving unit shows that IKEA is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note that these shelves look to be solid slabs in the product photos, but are actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves.| The unit is working well. The unit is working well in my kitchen. **Assembly was okay and** it looks good in the location I chose for it. I wish the shelves had the option to be adjustable, but that's not a huge deal.| **Easy assembly**. This was perfect for my need: a closet shelf for towels and misc stuff. I did not need to secure it to wall. Sparks joy!| Beautiful shelf!. I am pleased with this shelf! It is a great **price, easy to assemble, and has a** lot of space. It also looks great!"
80487813,Appearance,"Cute & Functional. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my **little white retro style microwave on it,** my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase.| Poorly-aligned holes in uprights made for a miserable assembly experience.. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- but this shelving unit shows that IKEA is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note **that these shelves look to be solid** slabs in the product photos, but are actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves.| The unit is working well. The unit is working well in my kitchen. Assembly was **okay and it looks good in the** location I chose for it. I wish the shelves had the option to be adjustable, but that's not a huge deal.| Beautiful shelf!. I am pleased with this shelf! It is a great price, easy to assemble, and has a lot of space. **It also looks great!**"
80487813,Functionality,"**Cute & Functional**. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my little white retro style microwave on it, my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase.| EKENABBEN Shelving was perfect. Purchased two and being used in the garage to organize boxed items to pull when needed. Sturdy shelving with enough spacing to keep boxes off the ground. Great **price for our needs.**| Kitchen storage. Absolutely wonderful addition to my small kitchen space! It is **attractive and is useful for storage.**| **Cute & Functional**. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my little white retro style microwave on it, my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase."
80487813,Space,"Cute & Functional. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it **to free up space on my countertops**. I put my little white retro style microwave on it, my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase.| EKENABBEN Shelving was perfect. Purchased two and being used in the garage to organize boxed items to pull when needed. Sturdy **shelving with enough spacing to keep boxes** off the ground. Great price for our needs.| Beautiful shelf!. I am pleased with this shelf! It is a great price, easy to assemble, and has **a lot of space**. It also looks great!| they fit **perfectly in the space needed**. They are light and bright and sturdy"
80487813,Sturdiness,"**Cute & Functional**. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my little white retro style microwave on it, my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase.| Easy to **put together but flimsy**. I ended up returning because I purchased the tall version and needed the short. I’m an IKEA evangelist but I’d say this is probably twice as expensive as it should be. It’s easy to put together **but seems very flimsy**. I didn’t end up buying the shorter one.| Poorly-aligned holes in uprights made for a miserable assembly experience.. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- but this shelving unit shows that IKEA is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note that these shelves **look to be solid slabs in the** product photos, but are actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves.| Easy assembly. This was perfect for my need: a closet shelf for towels and misc stuff. I did **not need to secure it to wall**. Sparks joy!"
80487813,Value,"Poorly-aligned holes in uprights made for a miserable assembly experience.. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- but this shelving unit shows that IKEA is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. **If the price were half of** what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note that these shelves look to be solid slabs in the product photos, but are actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves.| EKENABBEN Shelving was perfect. Purchased two and being used in the garage to organize boxed items to pull when needed. Sturdy shelving with enough spacing to keep boxes off the ground. **Great price for our needs.**| Ample shelf space. **Great value for your money.**. I was looking for another item i saw online but decided on purchasing this one instead when I saw it in person at the showroom. I liked that the shelves are thin metal yet very strong. The 5 shelves worked perfectly for my walk in closet space.| **Good for the price but**. **Good for the price but** was a little more complicated to assemble than I thought."
80487813,Design,"Cute & Functional. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my **little white retro style microwave on it,** my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase.| Cute & Functional. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my **little white retro style microwave on it,** my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase.| **Lightweight design fits perfectly into** the interior.. **Excellent quality**. Easy assembly. Fits perfectly into the interior.| Perfect!. I wanted a set of shelves to bring **order to my creative corner**. This set is **perfect! Simple, clean design and enough shelves** to hold various projects in plastic bins that I work on to fill my Etsy shop with treasures. 
**The design allows for the** shelves to be held together securely."
19442692,Ease of Assembly,It **was easy to assemble**. It **was easy to assemble** and was exactly what I expected.
19442692,Functionality,
19442692,Sturdiness,"Easy to build. **Love it, super sturdy!**"
19442692,Quality,
59189472,Quality,
59189472,Appearance,Great. I bought it for my husband office. **It looks nice**
79278250,Quality,"Great product!. **I boughtt this product months ago,very space** saving and funtional.| Great for organizing craft room. **Good product**. Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, so I'll need to come up with some way to cover them."
79278250,Ease of Assembly,
79278250,Functionality,"Nice unit. Easy **to build, highly useful**"
79278250,Space Saving,"Great product!. I boughtt this **product months ago,very space saving and funtional.**| Great **for organizing craft room**. Good product. Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, so I'll need to come up with some way to cover them.| **Great for storing toys**. But this and some 13-inch cubes - you’ll be all set!| Sturdy cubes. The Kallax is easy to put together and is sturdier than the box store cubes. Doors and drawers are easy to add to give it a finished **look plus hide storage.**"
79278250,Sturdiness,**Sturdy cubes**. The Kallax is easy to put **together and is sturdier than the box** store cubes. Doors and drawers are easy to add to give it a finished look plus hide storage.
79278250,Visibility,"Great for organizing craft room. Good product. Easy to put together. Delivery was perfect. Only concern is **screw heads ARE visible, so I'll need** to come up with some way to cover them."
79278250,Organization,"**Great for organizing craft room**. Good product. Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, so I'll need to come up with some way to cover them."
79278250,Utility,"**Nice unit**. Easy **to build, highly useful**"
59294557,Price,"Very nice wall unit **at a great price**. Easy to assemble, thoughtful design, sturdy and attractive"
59294557,Quality,"Very nice wall unit at a great price. **Easy to assemble, thoughtful design, sturdy and** attractive"
59294557,Ease of Assembly,"Very nice wall unit at a great price. **Easy to assemble, thoughtful design, sturdy** and attractive"
59294557,Attractiveness,"Very nice wall unit at a great price. Easy to assemble, thoughtful **design, sturdy and attractive**"
59294557,Sturdiness,"Very nice wall unit at a great price. Easy to **assemble, thoughtful design, sturdy and attractive**"
99017445,Quality,"Craft space. **Excellent storage and work** area for crafting. Looks very nice assembled. | Nice and pretty. This was pretty easy to build ( **I am not good at building things)**. However, this was easy and it looks nice.| **Best Buy Ever!!!!**. This is my third Kallax purchase and I love them all!!!!| . I bought this to store teaching supplies & loooove it! It **is made of solid construction materials, better** value than other box stores comparable items & versatility of doors etc. Highly recommend. Great value too."
99017445,Ease of Assembly,"****Simple assembly, love it****. ****Simple assembly, love it****| Versatile, sturdy piece. These products are very versatile, flexible, and sturdy. **Easy enough to assemble, and the possible** modifications are endless.| Nice!. Nice solid piece of furniture, **very easy to assemble**. Used with 2 single Kallax units. 1 vertical as a shelf unit with the other horizontal (w/drawer and door inserts) between the other two pieces perfectly holds a 55"" TV altogether makes a great wall unit| Matches my Malm bedroom set. Love this unit. Lightweight **and easy to assemble**"
99017445,Appearance,"Craft space. Excellent storage and work area for crafting. **Looks very nice assembled**. | Great **storage and nice looking**. We bought this for additional storage and added some bins it gave us the **storage we were looking for but was** also so nice looking fit in perfectly with our decor.| Great **storage and nice looking**. We bought this for additional storage and added some bins it gave us the **storage we were looking for but was** also so nice looking fit in perfectly with our decor.| Nice and pretty. This was pretty easy to build ( I am not good at building things). However, this was **easy and it looks nice.**"
99017445,Storage,**Craft space**. **Excellent storage and work area** for crafting. Looks very nice assembled. | **Great storage and nice looking**. We bought **this for additional storage and added some** bins it gave us the storage we were looking for but was also so nice looking fit in perfectly with our decor.| **Great storage for kids toys!**. **Great storage for kids toys!** We made it a two in one - a TV stand and place for toy storage!| Perfect!. Perfect for all my books and media. I did not install any doors on mine because I wanted it to be showcasing all **the knick knacks stored in each square**. It **also provides more shelving for small items.**
99017445,Versatility,"**Handy unit**. Well built (for the money), pretty easily assembled (did it myself), and serves the function I purchased it for perfectly. I did add a set of drawers to make it even better. Highly recommended.| **Versatile, sturdy piece**. These **products are very versatile, flexible, and sturdy**. Easy enough to assemble, and the possible modifications are endless.| Great product!. I bought 4 of these units to replace 15 year old Billy bookcases. **They’re versatile, easy to put** together and look so nice in my family room!| **Great Versatile Cabinet**. This works great for so many things, easy to build, looks great and works even better. Added 4 of the drawers and one more door to suit my needs"
99017445,Functionality,"Great storage for kids toys!. Great storage for kids toys! We made it a two in one - a TV stand and **place for toy storage!**| Perfect!. Perfect for all my books and media. I did not install any doors on mine because I wanted it to be showcasing all the knick knacks stored in each square. **It also provides more shelving for** small items.| **Handy unit**. Well built (for the money), pretty easily assembled (did it myself), **and serves the function I purchased it** for perfectly. I did add a set of drawers to make it even better. Highly recommended.| Great Versatile Cabinet. This works great for so many things, easy to build, looks great and works even better. Added 4 of the drawers and one more door **to suit my needs**"
99017445,Sturdiness,"**Was sturdy and exactly as**. **Was sturdy and exactly as** advertised| **Handy unit**. Well built (for the money), pretty easily assembled (did it myself), and serves the function I purchased it for perfectly. I did add a set of drawers to make it even better. Highly recommended.| **Versatile, sturdy piece**. These products are very **versatile, flexible, and sturdy**. Easy enough to assemble, and the possible modifications are endless.| . I bought this to store teaching supplies & loooove it! It **is made of solid construction materials, better** value than other box stores comparable items & versatility of doors etc. Highly recommend. Great value too."
99017445,Value,". I bought this to store teaching supplies & loooove it! It is made of solid **construction materials, better value than other box** stores comparable items & versatility of doors etc. Highly recommend. **Great value too.**"
79442694,Quality,"**Good Shelves**. The shelves work well, accessories like cubes, doors and drawers make the unit more versatile. 

Finding one was a different story, had to watch the website like a hawk.| **Good Shelves**. The shelves work well, accessories like cubes, doors and drawers make the unit more versatile. 

Finding one was a different story, had to watch the website like a hawk.| **Very good product for value**. This **is a great product for storage**. I got the feet, too, and it elevates it. I'm not going to lie, it's a challenge to put together yourself and some of the pegs really need tapping in or you cannot get it together, but overall super value for the price. It does organize the heck out of my craft room.| Underframe lifts Kallax **to a higher design**. We love the way our new KALLAX looks and the storage it provides. We added two sets of drawer inserts and it dressed the piece up even more."
79442694,Ease of Assembly,Kallax **was easy to assemble**. Kallax **was easy to assemble** and looks great.
79442694,Appearance,"Great Vinyl Album Storage. This cabinet is perfect for storing my vinly album collection. **The cabinet looks great in the** media room.| Perfect Storage Unit. We needed this to get all of our decorations for the seasons stored in one place. Easy to put together and quick, I think it took us just under an hour. We bought non-Ikea 13"" cubes and they fit in perfectly. Super happy with the base too, takes it a couple inches off **the ground to look like a ""real""** piece of furniture.| Great Vinyl Album Storage. This cabinet is perfect for storing my vinly album collection. **The cabinet looks great in the** media room.| Kallax was easy to assemble. Kallax was easy **to assemble and looks great.**"
79442694,Versatility,"Good Shelves. The shelves work well, accessories like cubes, doors and drawers make **the unit more versatile**. 

Finding one was a different story, had to watch the website like a hawk.| Good Shelves. The shelves work well, accessories like cubes, doors and drawers make **the unit more versatile**. 

Finding one was a different story, had to watch the website like a hawk."
79442694,Storage,"Good Shelves. The shelves work well, accessories like **cubes, doors and drawers make the unit** more versatile. 

Finding one was a different story, had to watch the website like a hawk.| **Great Vinyl Album Storage**. This cabinet **is perfect for storing my vinly album** collection. The cabinet looks great **in the media room.**| **Perfect Storage Unit**. We needed this to get all of our decorations **for the seasons stored in one place**. Easy to put together and quick, I think it took us just under an hour. We bought non-Ikea 13"" cubes and they fit in perfectly. Super happy with the base too, takes it a couple inches off the ground to look like a ""real"" piece of furniture.| Strong and Pretty. Goes together easily. **Tons of storage space and the** stand allows for it to be placed over a floor heater vent with room for a deflector. Game changer for me. Not too tall. A shame these never go on sale anymore!!"
79442694,Value,"Strong and Pretty. Goes together easily. Tons of storage space and the stand allows for it to be placed over a floor heater vent with room for a deflector. Game changer for me. Not too tall. A shame these **never go on sale anymore!!**| Very **good product for value**. This is a great product for storage. I got the feet, too, and it elevates it. I'm not going to lie, it's a challenge to put together yourself and some of the pegs really need tapping in or you cannot get it together, **but overall super value for the price**. It does organize the heck out of my craft room."
79442694,Design,Underframe lifts Kallax **to a higher design**. We love the way our new KALLAX looks and the storage it provides. We added two sets of drawer inserts and it dressed the piece up even more.
79442694,Functionality,Underframe lifts Kallax **to a higher design**. We love the way our new KALLAX looks and **the storage it provides**. We added two sets of drawer inserts and it dressed the piece up even more.
